Timestamp,Entrevistador,Número do questionário,Horário,Região,1. Idade,2. Sexo,3. Renda familiar,4. Escolaridade,5. Cor,6. Você confia na imprensa?,7. Você confia nos partidos políticos?,Partidos: [8. PT],Partidos: [9. PSDB],Partidos: [10. PMDB],Partidos: [11. Rede],Partidos: [12. PSOL],Partidos: [13. PSTU],14. Você confia nas ONGS?,15. Você confia nos movimentos sociais?,Movimentos: [16. Movimento Brasil Livre],Movimentos: [17. Estudantes secundaristas],Movimentos: [18. MPL],Movimentos: [19. MST],Movimentos: [20. MTST],Movimentos: [21. Vem pra Rua],Movimentos: [22. Revoltados Online],23. Você confia nos políticos?,24. Você votou nas últimas eleições para Presidente?,25. Em quem votou?,26. Você é a favor do Impeachment da presidenta Dilma Rousseff?,27. Você foi em alguma manifestação a favor do Impeachment?,28. Você foi em alguma manifestação contrária ao Impeachment?,"29. Você foi em alguma manifestação pedindo o ""fora todos""?",30. Você se informa sobre política no Twitter?,31. Você se informa sobre política no Whatsapp?,32. Você se informa sobre política no Facebook?,33. Não há grande diferença entre governos de esquerda e de direita.,34. O PT é um partido corrupto.,"35. Conquistas do governo do PT como o Bolsa Família, o FIES e o Minha Casa, Minha Vida melhoraram a vida dos brasileiros",36. Os movimentos sociais deveriam ser independentes dos partidos políticos
5/15/2016 20:01:38,Maria Rita,20,,1,22,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 20:30:12,Andressa Almeida ,1,2:12:00 PM,3,20,Masculino,"até R$ 1.760,00",ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,confia pouco,confia pouco,não conhece,confia muito,confia muito,confia pouco,confia pouco,não conhece,não confia,não confia,não,,não,não,não,não,nada,nada,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 20:29:52,PRISCILLA ARROYO,6,3:00:00 AM,1,22,,acima de R$ 17.600,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,confia pouco,confia muito,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia muito,não conhece,confia pouco,não conhece,não conhece,confia pouco,sim,Marina Silva,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 20:34:26,PRISCILLA ARROYO,7,3:10:00 AM,1,16,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,parda,não confia,não confia,confia pouco,não confia,não confia,não confia,confia muito,não conhece,,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,confia pouco,não,,não,não,sim,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 20:35:15,Andressa Almeida,2,2:25:00 PM,3,26,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia muito,confia pouco,confia muito,não confia,não confia,não confia,,Dilma,não,não,não,não,nada,muito,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 20:44:48,Andressa Almeida,3,2:30:00 PM,3,19,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,marrom,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia pouco,não conhece,confia muito,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não confia,não,,não,não,não,não,muito,nada,muito,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 20:48:53,PRISCILLA ARROYO,8,3:20:00 AM,1,23,Feminino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,confia pouco,não,,não sei,não,não,não,nada,nada,muito,não concordo,concordo totalmente,concordo totalmente,não sei
5/15/2016 20:52:21,Andressa Almeida,4,2:36:00 PM,3,28,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não conhece,não confia,não conhece,confia pouco,não confia,confia pouco,confia muito,não conhece,confia muito,confia muito,confia pouco,confia muito,não conhece,não confia,não confia,sim,Dilma,não,não,não,não,nada,muito,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 20:55:19,Andressa Almeida,5,2:40:00 PM,3,20,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,não confia,não confia,não conhece,não confia,não conhece,não confia,não conhece,confia muito,confia muito,não conhece,não conhece,confia pouco,não confia,não confia,não confia,não confia,não confia,não,,sim,não,não,não,muito,muito,muito,concordo totalmente,concordo totalmente,não concordo,concordo totalmente
5/15/2016 20:55:25,PRISCILLA ARROYO,9,3:30:00 AM,1,25,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,parda,não confia,não confia,confia pouco,não confia,não confia,confia pouco,confia muito,não conhece,confia muito,confia pouco,não confia,não conhece,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não sei,não sei,não sei,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 20:58:22,Andressa Almeida,6,2:47:00 PM,3,18,Feminino,de R$ 4.400 a R$ 8.800,ensino médio completo,parda,confia pouco,confia pouco,não confia,confia pouco,não confia,não conhece,não confia,confia pouco,confia muito,confia pouco,confia muito,não confia,confia pouco,não confia,não confia,confia pouco,não conhece,não confia,não,,sim,sim,não,não,nada,muito,muito,concordo em parte,concordo totalmente,não concordo,concordo totalmente
5/15/2016 21:01:06,Andressa Almeida,7,2:57:00 PM,3,17,,de R$ 2.640 a R$ 4.400,ensino médio incompleto,parda,confia pouco,confia pouco,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia muito,não confia,não confia,não conhece,não conhece,confia pouco,não,,sim,não,não,não,nada,muito,muito,não sei,concordo em parte,não concordo,concordo totalmente
5/15/2016 21:05:22,Andressa Almeida,8,3:05:00 PM,3,17,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,parda,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não conhece,confia muito,confia muito,não conhece,não conhece,não conhece,não conhece,não confia,não,,sim,não,não,não,nada,muito,muito,concordo em parte,concordo em parte,concordo totalmente,não concordo
5/15/2016 21:09:18,Andressa,Almeida,3:14:00 PM,3,20,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,amarela,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,não conhece,não conhece,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,sim,Aécio Neves,não sei,não,não,não,nada,nada,pouco,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 21:13:37,Andressa Almeida,10,3:20:00 PM,3,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,preta,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não conhece,não conhece,confia muito,confia muito,confia muito,confia muito,não conhece,confia pouco,não,,não,não,não,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 21:26:26,Andressa Almeida,11,3:28:00 PM,3,28,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não conhece,confia pouco,não confia,não conhece,não conhece,confia pouco,não confia,não conhece,não conhece,não conhece,não confia,sim,Aécio Neves,sim,não,não,não,nada,nada,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 21:30:19,Andressa Almeida,12,3:36:00 PM,3,24,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia muito,não confia,confia pouco,confia muito,não confia,não confia,confia muito,não confia,não confia,sim,Dilma,não,não,não,não,nada,pouco,pouco,concordo totalmente,concordo totalmente,concordo em parte,concordo em parte
5/15/2016 21:31:23,Maria Claudia,1,2:00:00 PM,3,20,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,preta,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia pouco,sim,Dilma,sim,não,não,não,nada,pouco,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 21:34:57,Maria Claudia,2,2:10:00 PM,3,19,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,não conhece,não confia,não,,não,não,não,não,nada,pouco,muito,,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 21:35:14,Andressa Almeida,13,3:40:00 PM,3,20,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia muito,não conhece,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não conhece,confia pouco,sim,Eduardo Jorge,não,não,não,não,pouco,nada,muito,não concordo,concordo em parte,concordo totalmente,não sei
5/15/2016 21:37:38,Andressa Almeida,14,3:43:00 PM,3,19,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia pouco,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,não concordo,concordo em parte,concordo em parte,concordo em parte
5/15/2016 21:39:18,Maria Claudia,3,2:15:00 PM,3,16,Feminino,de R$ 1.760 a R$ 2.640,ensino fundamental completo,branca,não confia,não confia,não confia,,não confia,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,não conhece,não conhece,,confia pouco,confia pouco,não confia,não confia,não,,não,não,não,não,nada,nada,pouco,concordo em parte,não concordo,concordo em parte,não concordo
5/15/2016 21:40:17,Andressa Almeida,15,3:50:00 PM,3,17,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,parda,confia pouco,não confia,confia pouco,não confia,,não conhece,não confia,não conhece,não confia,confia muito,confia pouco,confia muito,confia muito,confia muito,confia pouco,confia muito,não confia,não confia,não,,não,não,não,não,nada,nada,pouco,não sei,não concordo,concordo totalmente,concordo totalmente
5/15/2016 21:47:44,Andressa Almeida,16,3:53:00 PM,3,16,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,não confia,confia pouco,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,confia pouco,sim,Dilma,não,não,não,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 21:48:23,Maria Claudia,4,2:25:00 PM,3,18,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,não confia,confia pouco,não confia,não confia,não confia,confia muito,não conhece,não confia,confia pouco,não conhece,não confia,confia muito,confia pouco,não confia,confia pouco,não conhece,confia pouco,sim,Dilma,,não,não,não,nada,pouco,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 21:50:49,Andressa Almeida,17,3:58:00 PM,3,18,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,parda,confia pouco,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia pouco,confia muito,não confia,confia pouco,não,,não,não,não,não,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 21:56:04,Andressa Almeida,18,4:03:00 PM,3,17,Masculino,"até R$ 1.760,00",ensino médio incompleto,preta,confia pouco,não confia,não confia,não confia,confia pouco,não conhece,não confia,não conhece,não confia,confia pouco,não confia,confia muito,confia muito,confia muito,confia pouco,confia muito,confia pouco,não confia,não,,sim,sim,não,não,muito,nada,nada,não sei,não sei,concordo em parte,concordo totalmente
5/15/2016 21:58:38,Andressa Almeida,19,4:07:00 PM,3,20,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,sim,Nulo,não,não,não,não,nada,pouco,pouco,concordo totalmente,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 22:02:13,Maria Claudia,5,2:35:00 PM,3,19,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,confia pouco,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não conhece,não conhece,não confia,confia pouco,confia pouco,confia pouco,não confia,não,,,não,não,sim,nada,muito,pouco,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 22:03:09,Andressa Almeida,20,4:13:00 PM,3,22,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia pouco,confia pouco,não confia,confia pouco,não conhece,não confia,sim,Eduardo Jorge,não,não,não,não,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 22:06:59,Maria Claudia,6,2:45:00 PM,3,19,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não conhece,confia muito,não conhece,confia muito,confia muito,não conhece,não conhece,confia muito,não confia,confia pouco,confia muito,não conhece,não confia,sim,Aécio Neves,sim,não,não,não,nada,muito,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 22:12:25,Maria Claudia,7,2:50:00 PM,3,19,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,confia pouco,confia muito,não confia,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia pouco,não,,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 22:16:00,Maria Claudia,8,3:00:00 PM,3,15,Feminino,"até R$ 1.760,00",ensino fundamental completo,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,sim,não,não,não,nada,muito,muito,não sei,concordo totalmente,concordo em parte,não sei
5/15/2016 22:22:37,Maria Claudia,9,3:05:00 PM,3,19,Masculino,de R$ 1.760 a R$ 2.640,ensino fundamental completo,parda,confia pouco,confia pouco,confia pouco,não confia,confia pouco,confia pouco,não confia,não confia,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,confia pouco,não,,não sei,não,não,não,nada,nada,nada,não concordo,não concordo,concordo em parte,concordo totalmente
5/15/2016 22:28:39,Maria Claudia,10,3:15:00 PM,3,30,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,preta,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia pouco,confia muito,confia muito,confia pouco,não conhece,confia muito,não conhece,confia pouco,sim,Dilma,sim,sim,não,sim,pouco,nada,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 22:35:06,priscilla arroyo,11,4:20:00 AM,1,17,Feminino,"até R$ 1.760,00",ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não confia,não conhece,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia pouco,não confia,confia pouco,não,,não,não,sim,não,pouco,pouco,pouco,não concordo,concordo em parte,concordo em parte,não concordo
5/15/2016 22:37:31,priscilla arroyo,12,5:15:00 AM,1,18,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia muito,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não conhece,não conhece,não conhece,não confia,não confia,não conhece,não conhece,não confia,não,,não,não,não,não,nada,pouco,muito,não concordo,não concordo,concordo em parte,concordo em parte
5/15/2016 22:39:04,Sabrina,19,2:10:00 PM,3,18,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,não confia,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,não concordo,não concordo,concordo em parte,concordo totalmente
5/15/2016 22:42:19,priscilla arroyo,13,5:30:00 AM,1,23,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,preta,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,não conhece,não confia,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,sim,Outro,não,não,não,não,nada,nada,muito,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 22:43:01,Sabrina,17,2:58:00 PM,3,19,Feminino,"até R$ 1.760,00",ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia pouco,confia muito,confia muito,confia muito,não conhece,não confia,não,,sim,não,não,não,nada,nada,nada,não concordo,não sei,concordo em parte,concordo totalmente
5/15/2016 22:45:28,priscilla arroyo,14,5:45:00 AM,1,31,Masculino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,não confia,confia muito,confia pouco,não confia,não conhece,confia pouco,não confia,confia pouco,confia pouco,confia pouco,não confia,não,,sim,não,não,não,nada,pouco,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 22:44:56,Sabrina,18,3:07:00 PM,3,20,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,parda,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,sim,Luciana Genro,não,sim,sim,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 22:47:01,Sabrina,8,3:07:00 PM,3,25,Feminino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,não conhece,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,sim,Dilma,não,não,não,não,nada,nada,muito,não concordo,não concordo,concordo totalmente,concordo em parte
5/15/2016 22:47:19,Priscilla Arroyo,15,6:00:00 PM,1,,,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,confia pouco,confia pouco,confia muito,confia muito,não conhece,não confia,não confia,sim,Luciana Genro,não,não,não,sim,pouco,nada,muito,concordo em parte,concordo totalmente,concordo totalmente,não concordo
5/15/2016 22:51:32,Sabrina,7,,3,15,,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,sim,sim,não,sim,pouco,pouco,muito,concordo em parte,concordo totalmente,não concordo,concordo em parte
5/15/2016 22:53:32,Sabrina,9,4:00:00 PM,3,20,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,confia pouco,não confia,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,confia muito,não conhece,não conhece,não confia,sim,Dilma,não,não,não,não,nada,muito,muito,não sei,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 22:53:37,priscilla arroyo,17,6:30:00 PM,1,16,Feminino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,não conhece,confia muito,confia muito,confia muito,não conhece,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,não sei,concordo totalmente,concordo em parte,não sei
5/15/2016 22:54:57,Maria Claudia,11,3:20:00 PM,3,19,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,confia pouco,não confia,não conhece,não conhece,não conhece,não conhece,não conhece,não conhece,confia muito,confia muito,não conhece,confia muito,,,confia muito,,não conhece,não confia,não,,não sei,não sei,não sei,não sei,nada,muito,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 22:55:44,Sabrina,6,4:08:00 PM,3,18,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,sim,não,pouco,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 22:55:48,priscilla arroyo,18,6:45:00 AM,1,22,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,confia pouco,confia pouco,não confia,não confia,não confia,não conhece,não conhece,não conhece,confia pouco,confia muito,não conhece,não conhece,confia muito,confia pouco,confia pouco,não conhece,não conhece,confia pouco,não,,não,não,não,não,nada,nada,nada,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 22:57:41,Sabrina,10,,3,24,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,confia pouco,confia muito,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Mauro Iasi,não,não,sim,não,pouco,pouco,muito,não concordo,não concordo,concordo totalmente,concordo totalmente
5/15/2016 22:57:56,priscilla arroyo,19,7:00:00 AM,1,15,,"até R$ 1.760,00",ensino fundamental incompleto,branca,confia pouco,não confia,não confia,não conhece,não confia,não conhece,não conhece,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não conhece,não conhece,confia muito,não confia,sim,,sim,não,não,não,nada,muito,muito,não sei,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 23:00:46,priscilla arroyo,20,4:10:00 PM,1,24,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,não conhece,não conhece,não conhece,confia pouco,não conhece,não confia,sim,Nulo,sim,não,não,não,nada,pouco,muito,não concordo,concordo totalmente,não concordo,concordo totalmente
5/15/2016 23:00:59,Maria Claudia,12,3:55:00 PM,3,26,Masculino,de R$ 8.800 a R$ 17.600,ensino médio completo,branca,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,confia pouco,sim,Luciana Genro,não,não,não,não,nada,muito,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 23:02:36,priscilla arroyo,16,6:15:00 PM,1,18,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não conhece,não conhece,confia pouco,não conhece,não conhece,não conhece,não conhece,não confia,não,,sim,não,não,não,nada,nada,pouco,não concordo,concordo em parte,concordo em parte,concordo em parte
5/15/2016 23:05:32,Sabrina,11,4:00:00 PM,3,22,Masculino,acima de R$ 17.600,ensino médio completo,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,sim,nada,pouco,muito,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 23:07:12,Maria Claudia,13,4:05:00 PM,3,26,Feminino,de R$ 4.400 a R$ 8.800,ensino superior completo,parda,confia pouco,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,confia muito,confia muito,confia pouco,não confia,sim,Dilma,sim,não,não,não,nada,pouco,muito,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 23:10:25,Maria Claudia,14,4:10:00 PM,3,20,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não conhece,confia muito,confia muito,não confia,confia muito,confia muito,confia pouco,não confia,sim,Eduardo Jorge,não sei,não,não,não,pouco,nada,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 23:15:37,Maria Claudia,15,4:10:00 PM,3,31,Masculino,acima de R$ 17.600,ensino superior completo,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,confia muito,confia muito,confia pouco,confia muito,não confia,não confia,não confia,sim,Eduardo Jorge,não,não,sim,sim,nada,nada,pouco,não concordo,concordo totalmente,concordo totalmente,concordo em parte
5/15/2016 23:18:42,Maria Claudia,16,4:15:00 PM,3,33,Masculino,acima de R$ 17.600,ensino superior completo,branca,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,sim,Eduardo Jorge,não,não,não,sim,pouco,pouco,pouco,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 23:23:51,Maria Claudia,17,4:20:00 PM,3,31,Feminino,acima de R$ 17.600,ensino superior completo,branca,não confia,não confia,não conhece,não conhece,não conhece,não conhece,não conhece,não conhece,confia pouco,confia pouco,não confia,confia pouco,confia pouco,não confia,não conhece,não confia,não conhece,não confia,sim,Eduardo Jorge,não,não,não,sim,pouco,muito,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 23:26:15,Kauê,1,1:50:00 PM,1,16,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,confia pouco,confia muito,,não conhece,confia pouco,confia muito,confia muito,não conhece,não conhece,não confia,não,,,não,não,não,nada,nada,nada,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 23:27:57,Maria Claudia,18,4:25:00 PM,3,30,Feminino,acima de R$ 17.600,ensino superior completo,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,sim,Aécio Neves,sim,não,não,não,nada,pouco,nada,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
